timestamp,District_heat_temperature,Domestic_water_network_1_temperature,Radiator_network_1_temperature,Radiator_network_1_primary_valve,Radiator_network_1_secondary_valve,Ventilation_network_1_temperature,Ventilation_network_1_primary_valve,Ventilation_network_1_secondary_valve,Ventilation_network_1_temperature,Ventilation_network_1_primary_valve,Ventilation_network_1_secondary_valve,control_on,control_off,Energy_consumption,Inside_temperature,CO2_concentration,Outside_temperature_average,Outside_humidity,Solar_irradiance,Radiator_network_1_temperature_setpoint
2021-09-25 01:00:00+00:00,81.25317222,58.08177161,31.08238411,13.51155963,0,27.99324357,9.268215702,0,23.10000038,3.200000048,0,0,31.20000076,12,,,7.1,98,-1.3,31.20000076
2021-09-25 02:00:00+00:00,81.1901041,58.15373549,31.18545138,5.029143325,0,28.2930854,10.50332672,0,23.10000038,3.200000048,0,0,31.20000076,12,,,7.2,98,-1.7,31.20000076
2021-09-25 03:00:00+00:00,81.34275204,58.03957329,31.00106002,8.314718322,0,27.98918887,8.857759956,0,23.10000038,3.200000048,0,0,31.20666784,12,,,7.2,98,-0.7,31.20666784
2021-09-25 04:00:00+00:00,81.41711554,57.96552193,31.02393843,14.88049303,0,28.34243028,8.826867631,0,23.10000038,3.200000048,0,0,31.17106264,11,,,7.4,98,-0.7,31.17106264
2021-09-25 05:00:00+00:00,81.33956822,58.03391743,31.05836054,15.40981305,0,27.73941999,10.68148518,0,23.10000038,3.200000048,0,0,30.96272958,13,,,7.2,98,24.3,30.96272958
2021-09-25 06:00:00+00:00,81.37044545,57.9999456,30.80324625,6.656335167,0,27.88290241,8.027640815,0,23.10000038,3.200000048,0,0,30.79999924,11,,,7.7,97,59.6,30.79999924
2021-09-25 07:00:00+00:00,81.26336317,57.93813721,30.77492362,7.941580566,0,27.77775506,9.953453239,0,23.10000038,3.200000048,0,0,30.66553088,12,,,8,96,93.5,30.66553088
2021-09-25 08:00:00+00:00,81.6745216,58.03450701,30.58232058,14.56023817,0,27.27701903,14.36523027,0,23.10000038,3.200000048,0,0,30.61273434,12,,,8.5,95,91.2,30.61273434
2021-09-25 09:00:00+00:00,81.55833251,58.02839349,30.02975083,9.700590162,0,27.12163509,15.8777008,0,23.10000038,3.200000048,0,0,30.00540368,11,,,9,95,130.8,30.00540368
2021-09-25 10:00:00+00:00,81.0709426,58.07828118,29.51880424,12.92919227,0,26.66934461,6.575205495,0,23.10000038,3.200000048,0,0,29.49487387,12,,,10.3,83,165.5,29.49487387
2021-09-25 11:00:00+00:00,80.85000199,57.9306976,28.84166095,11.53358693,0,25.88601333,7.972115873,0,23.10000038,3.200000048,0,0,28.92166441,18,,,10.3,82,463.2,28.92166441
2021-09-25 12:00:00+00:00,80.75725679,57.94887403,29.35107427,9.066006213,0,26.07868354,8.539172155,0,23.10000038,3.200000048,0,0,29.19000102,18,,,10.7,83,221.7,29.19000102
2021-09-25 13:00:00+00:00,80.7166646,57.97384481,28.79283678,7.816010677,0,25.97289531,6.502011857,0,23.10000038,3.200000048,0,0,28.84322645,10,,,11.1,81,42.6,28.84322645
2021-09-25 14:00:00+00:00,80.73438413,57.89171709,28.51713229,12.59322358,0,25.92966005,5.366729507,0,23.10000038,3.200000048,0,0,28.56053878,9,,,11.7,80,270.6,28.56053878
2021-09-25 15:00:00+00:00,80.70946288,58.05097493,28.70226022,4.538918487,0,25.66218665,6.836609699,0,23.10000038,3.200000048,0,0,28.66617679,9,,,11.6,80,64.9,28.66617679
2021-09-25 16:00:00+00:00,80.97173555,57.95116021,29.26222258,5.658186107,0,26.07472481,8.663900214,0,23.10000038,3.200000048,0,0,29.11338153,9,,,11.3,81,11.1,29.11338153
2021-09-25 17:00:00+00:00,81.02661888,57.99788945,29.34058508,2.675541366,0,26.40195326,7.082338732,0,23.10000038,3.200000048,0,0,29.27279278,9,,,10.6,83,-2.6,29.27279278
2021-09-25 18:00:00+00:00,80.97394395,58.0260791,29.43281646,7.798700543,0,26.27425219,8.821839516,0,23.10000038,3.200000048,0,0,29.53896147,8,,,10.3,81,-1.6,29.53896147
2021-09-25 19:00:00+00:00,81.17546661,58.07975114,30.01450057,12.06481491,0,27.17247775,8.172938687,0,23.10000038,3.200000048,0,0,29.93224976,9,,,9.8,76,-1.6,29.93224976
2021-09-25 20:00:00+00:00,81.10789417,57.87257318,30.19726139,11.26786682,0,27.01637975,9.694041713,0,23.10000038,3.200000048,0,0,30.29283092,11,,,9.3,78,-1.5,30.29283092
2021-09-25 21:00:00+00:00,81.23991161,58.06268668,30.50939462,6.706481856,0,27.58701928,9.127585372,0,23.10000038,3.200000048,0,0,30.39999962,9,,,8.8,79,-1.7,30.39999962
2021-09-25 22:00:00+00:00,81.10284463,57.97853566,30.33175105,13.97564104,0,27.09851723,10.31865736,0,23.10000038,3.200000048,0,0,30.44083363,12,,,8.7,80,-0.9,30.44083363
2021-09-25 23:00:00+00:00,81.09777168,58.00711908,30.49164055,10.42140216,0,27.52184434,10.37439195,0,23.10000038,3.200000048,0,0,30.44278842,10,,,8.7,81,-1.8,30.44278842
2021-09-26 00:00:00+00:00,81.18445071,58.01490518,30.82284417,17.90120004,0,27.81932581,9.345970648,0,23.10000038,3.200000048,0,0,30.83560791,12,,,8.3,85,-2.6,30.83560791
2021-09-26 01:00:00+00:00,81.44717219,57.98087427,31.32497737,10.44654777,0,28.33196018,11.40859914,0,23.10000038,3.200000048,0,0,31.26002983,11,,,6.8,91,-2.2,31.26002983
2021-09-26 02:00:00+00:00,81.42509788,57.93752694,31.42010718,18.48447538,0,28.16766686,10.78961161,0,23.10000038,3.200000048,0,0,31.44502719,12,,,6.1,95,-2.3,31.44502719
2021-09-26 03:00:00+00:00,81.5515903,58.01490503,31.72047138,7.621873989,0,28.70375829,10.04910704,0,23.10000038,3.200000048,0,0,31.61278692,12,,,5.1,95,-2.5,31.61278692
2021-09-26 04:00:00+00:00,81.5811679,57.94890431,31.97007412,15.62331295,0,28.83685834,12.36766443,0,23.10000038,3.200000048,0,0,31.89169102,13,,,4,98,-0.8,31.89169102
2021-09-26 05:00:00+00:00,81.50166831,58.03445382,31.95997752,5.78333388,0,28.78537244,10.0092193,0,23.10000038,3.200000048,0,0,31.84052663,12,,,4.1,98,24.5,31.84052663
2021-09-26 06:00:00+00:00,81.38488433,58.03275988,31.43772445,4.897128647,0,28.49419901,10.39536068,0,23.10000038,3.200000048,0,0,31.31329337,14,,,5.7,98,102.4,31.31329337
2021-09-26 07:00:00+00:00,81.13175607,58.09276633,30.52994793,4.367190763,0,27.26139353,10.87365847,0,23.10000038,3.200000048,0,0,30.52494737,14,,,8.2,84,292.2,30.52494737
2021-09-26 08:00:00+00:00,81.80723433,57.96072672,29.96884455,4.48347672,0,27.10629574,17.2569576,0,23.10000038,3.200000048,0,0,30.03165162,13,,,8.5,84,373.2,30.03165162
2021-09-26 09:00:00+00:00,81.54166391,57.98814711,29.35385793,3.088125251,0,26.23033263,16.69998829,0,23.10000038,3.200000048,0,0,29.4227421,13,,,10.2,75,436.8,29.4227421
2021-09-26 10:00:00+00:00,80.64050528,58.12670324,27.94437081,7.348104531,0,25.67919904,3.055502538,0,23.10000038,3.200000048,0,0,28.06599183,11,,,12.1,68,465.1,28.06599183
2021-09-26 11:00:00+00:00,80.27615261,58.0833103,26.34113892,9.293832911,0,24.54166898,4.334718617,0,23.10000038,3.200000048,0,0,26.27334238,19,,,13.6,56,455.4,26.27334238
2021-09-26 12:00:00+00:00,80.00667235,58.01678537,25.64106543,9.398209208,0,23.5334658,4.470012745,0,23.10000038,3.200000048,0,0,25.54888445,16,,,14.6,52,405.6,25.54888445
2021-09-26 13:00:00+00:00,80.0599488,57.98203693,25.26054829,9.294647571,0,24.34152848,0.871752644,0,23.10000038,3.200000048,0,0,25.31392878,8,,,14.4,51,331.8,25.31392878
2021-09-26 14:00:00+00:00,80.04222142,58.00064863,25.54669179,10.52567633,0,23.68721795,1.513638812,0,23.10000038,3.200000048,0,0,25.58106817,5,,,14.4,52,238.8,25.58106817
2021-09-26 15:00:00+00:00,80.69440009,58.03333188,26.99833585,11.34767653,0,24.71548902,8.636384075,0,23.10000038,3.200000048,0,0,26.9494467,6,,,13.7,58,113.6,26.9494467
2021-09-26 16:00:00+00:00,80.48555468,57.92550615,28.48992188,11.58613409,0,25.49247821,9.02520504,0,23.10000038,3.200000048,0,0,28.48832723,5,,,9.9,84,16.2,28.48832723
2021-09-26 17:00:00+00:00,80.95494699,58.05176198,29.47279411,11.61938377,0,26.54941715,12.65354874,0,23.10000038,3.200000048,0,0,29.43166115,6,,,7.1,93,-2.6,29.43166115
2021-09-26 18:00:00+00:00,81.18344862,57.965574,29.95670605,12.9851233,0,26.85108683,9.106802136,0,23.10000038,3.200000048,0,0,30.11603034,8,,,5.6,96,-2.8,30.11603034
2021-09-26 19:00:00+00:00,81.35612458,57.94238271,30.55494014,13.99679788,0,27.43441399,11.06017817,0,23.10000038,3.200000048,0,0,30.50619192,10,,,4.5,97,-2.7,30.50619192
2021-09-26 20:00:00+00:00,81.65712939,58.04865544,30.90725757,15.46844049,0,28.13338911,10.27887921,0,23.10000038,3.200000048,0,0,30.94390465,11,,,3.6,97,-2.1,30.94390465
2021-09-26 21:00:00+00:00,81.2284301,57.98227708,31.35438425,18.87981041,0,28.09947118,10.79512818,0,23.10000038,3.200000048,0,0,31.42659047,11,,,2.9,98,-1.7,31.42659047
2021-09-26 22:00:00+00:00,81.08693626,58.05882845,31.7958339,12.61658402,0,28.70808473,11.21830935,0,23.10000038,3.200000048,0,0,31.6930429,12,,,2.5,98,-2.5,31.6930429
2021-09-26 23:00:00+00:00,81.40722935,57.98560382,31.74833287,15.57861298,0,28.77345362,10.61595578,0,23.10000038,3.200000048,0,0,31.94997806,13,,,1.9,98,-1.6,31.94997806
2021-09-27 00:00:00+00:00,81.76432798,58.00905114,32.15831256,13.64467772,0,29.3082167,11.14115407,0,23.10000038,3.200000048,0,0,32.05889649,12,,,1.3,98,-2,32.05889649
2021-09-27 01:00:00+00:00,81.94062521,57.96183179,32.22166052,16.59390084,0,28.97230515,12.64412461,0,23.10000038,3.200000048,0,0,32.34495125,15,,,1.3,99,-2.1,32.34495125
2021-09-27 02:00:00+00:00,82.66382594,57.85125249,32.83103198,10.16740658,0,29.46235118,26.86637361,0,23.10000038,3.200000048,0,0,32.76161783,13,,,0.8,98,-2.1,32.76161783
2021-09-27 03:00:00+00:00,82.70776732,58.15368124,32.5867869,11.76994646,0,29.75547012,25.57664903,0,23.10000038,3.200000048,0,0,32.78391965,14,,,0.6,98,-2.1,32.78391965
2021-09-27 04:00:00+00:00,82.74105726,58.18050575,32.85376647,20.22191519,0,29.92544303,25.45720548,0,23.10000038,3.200000048,0,0,32.8105661,14,,,0.3,98,-1,32.8105661
2021-09-27 05:00:00+00:00,82.61007419,57.53561923,32.25733847,5.103491236,0,29.36284918,20.7381023,0,23.10000038,3.200000048,0,0,32.15842916,26,,,0.6,99,42.3,32.15842916
2021-09-27 06:00:00+00:00,82.29498555,57.71303266,31.22515545,4.313148897,0,28.48062661,16.03899815,0,23.10000038,3.200000048,0,0,31.21954643,28,,,3,99,152.1,31.21954643
2021-09-27 07:00:00+00:00,81.38962528,58.72671147,29.73732898,7.254004256,0,26.74350276,14.72708238,0,23.10000038,3.200000048,0,0,29.74188089,31,,,8.3,86,265.7,29.74188089
2021-09-27 08:00:00+00:00,80.78278499,57.52624065,28.75568722,12.00234725,0,25.73592813,8.618501755,0,23.10000038,3.200000048,0,0,28.80564765,28,,,11.2,72,359.7,28.80564765
2021-09-27 09:00:00+00:00,80.58020736,57.42977985,28.32178965,10.14292683,0,25.82973102,9.056223003,0,23.10000038,3.200000048,0,0,28.27177093,31,,,13.4,64,423.6,28.27177093
2021-09-27 10:00:00+00:00,80.12373439,57.83295741,26.51484277,7.09416519,0,25.3505895,0,0,23.10000038,3.200000048,0,0,26.52808694,20,,,14.8,54,452.3,26.52808694
2021-09-27 11:00:00+00:00,80.62166097,57.34367701,24.78011538,7.774382183,0,24.98732813,0,0,23.10000038,3.200000048,0,0,24.74965529,16,,,15.4,51,445,24.74965529
2021-09-27 12:00:00+00:00,79.93466782,58.50125264,24.00289671,9.847218498,0,24.75000042,0,0,23.10000038,3.200000048,0,0,23.91114092,28,,,15.6,49,400.2,23.91114092
2021-09-27 13:00:00+00:00,78.93623309,58.09949131,23.96378703,8.279965574,0,24.70000076,0,0,23.10000038,3.200000048,0,0,23.88661624,10,,,15.5,51,321,23.88661624
2021-09-27 14:00:00+00:00,79.49249965,58.11711718,24.61378494,4.940978803,0,24.37788235,0,0,23.10000038,3.200000048,0,0,24.59599328,12,,,15,50,215.9,24.59599328
2021-09-27 15:00:00+00:00,79.91722125,57.96607282,25.77416444,13.51520667,0,24.38216684,0,0,23.10000038,3.200000048,0,0,25.86364438,9,,,14.2,55,100.5,25.86364438
2021-09-27 16:00:00+00:00,80.39086252,57.93337398,26.99200742,14.54531507,0,24.62339338,5.768217876,0,23.10000038,3.200000048,0,0,27.02478199,5,,,11.3,74,9.7,27.02478199
2021-09-27 17:00:00+00:00,84.43388996,58.02442508,27.67495867,6.542789038,0,25.18088222,5.904102705,0,23.10000038,3.200000048,0,0,27.73494406,5,,,7.4,92,-2,27.73494406
2021-09-27 18:00:00+00:00,83.32647694,57.99218293,28.08051948,15.28130106,0,25.32797771,7.769928769,0,23.10000038,3.200000048,0,0,28.19655096,6,,,5.5,95,-2.8,28.19655096
2021-09-27 19:00:00+00:00,82.72678785,57.94226189,29.02867276,9.824274052,0,25.89190715,10.14399159,0,23.10000038,3.200000048,0,0,28.93764036,7,,,4.8,96,-2.3,28.93764036
2021-09-27 20:00:00+00:00,82.2832356,57.90252242,29.4376354,13.79666749,0,26.56878285,10.39472243,0,23.10000038,3.200000048,0,0,29.55930258,8,,,4.3,97,-2.8,29.55930258
2021-09-27 21:00:00+00:00,82.02609415,57.98268189,30.07211615,17.02887306,0,27.39137696,8.701958593,0,23.10000038,3.200000048,0,0,30.18820524,9,,,7,91,-2.7,30.18820524
2021-09-27 22:00:00+00:00,81.50080514,58.06336026,30.63070208,18.34643105,0,27.75617555,12.43253755,0,23.10000038,3.200000048,0,0,30.77153525,10,,,3.8,97,-2.6,30.77153525
2021-09-27 23:00:00+00:00,80.73795587,58.0427445,31.21437467,18.95823718,0,28.31632848,11.74598132,0,23.10000038,3.200000048,0,0,31.18108969,11,,,2.5,98,-2.2,31.18108969
2021-09-28 00:00:00+00:00,79.96479463,58.05721606,31.37501946,18.77887075,0,28.29380886,10.00834434,0,23.10000038,3.200000048,0,0,31.43268574,11,,,1.4,98,-2.1,31.43268574
2021-09-28 01:00:00+00:00,82.08994654,58.00233664,31.69161057,11.76421283,0,28.51511465,12.63280116,0,23.10000038,3.200000048,0,0,31.56057954,12,,,0.9,98,-2.1,31.56057954
2021-09-28 02:00:00+00:00,85.22400072,58.0166291,31.87038219,14.75493172,0,28.57900081,21.58810969,0,23.10000038,3.200000048,0,0,31.88652089,14,,,0.4,98,-1.7,31.88652089
2021-09-28 03:00:00+00:00,82.83988335,58.04238229,31.91724557,11.89005315,0,29.01273787,25.01384794,0,23.10000038,3.200000048,0,0,32.04391366,12,,,0.4,98,-2,32.04391366
2021-09-28 04:00:00+00:00,80.78433797,58.17512476,32.18217139,16.77269567,0,29.13160658,23.26076536,0,23.10000038,3.200000048,0,0,32.07833363,14,,,1,99,-1,32.07833363
2021-09-28 05:00:00+00:00,83.11741866,58.06667471,32.04457632,6.993579381,0,29.20666447,15.83395315,0,23.10000038,3.200000048,0,0,31.825661,23,,,5.3,97,30.3,31.825661
2021-09-28 06:00:00+00:00,85.75058476,57.4675353,30.94030259,5.073367875,0,28.03870923,20.29836717,0,23.10000038,3.200000048,0,0,31.00698981,25,,,6.7,92,76,31.00698981
2021-09-28 07:00:00+00:00,85.48275008,57.40310157,29.63259752,6.317877732,0,26.82134991,10.79448359,0,23.10000038,3.200000048,0,0,29.70032994,28,,,8.8,85,208.4,29.70032994
2021-09-28 08:00:00+00:00,85.789332,57.21193761,29.14283601,11.0014435,0,25.91074047,7.186526849,0,23.10000038,3.200000048,0,0,29.03341814,28,,,10.2,80,354.7,29.03341814
2021-09-28 09:00:00+00:00,85.56472609,58.20180543,28.75467549,9.511887658,0,25.85626324,9.762961203,0,23.10000038,3.200000048,0,0,28.55244299,34,,,11.2,73,421.4,28.55244299
2021-09-28 10:00:00+00:00,84.68752076,57.98429293,28.07675576,12.03515775,0,25.25596867,10.36149487,0,23.10000038,3.200000048,0,0,28.06115117,23,,,12.4,68,198.9,28.06115117
2021-09-28 11:00:00+00:00,85.01844819,57.81370652,27.8422518,10.74388548,0,25.0924603,8.252645865,0,23.10000038,3.200000048,0,0,27.81725213,21,,,11.6,71,340.6,27.81725213
2021-09-28 12:00:00+00:00,85.08450606,58.27450932,28.55390367,9.511797093,0,25.61545724,9.068184491,0,23.10000038,3.200000048,0,0,28.50040434,30,,,10.4,78,169.1,28.50040434
2021-09-28 13:00:00+00:00,84.80062377,57.96787651,28.05926641,10.22179345,0,25.50655453,12.76749878,0,23.10000038,3.200000048,0,0,28.17950676,15,,,10.1,78,363.8,28.17950676
2021-09-28 14:00:00+00:00,84.73329509,58.06492161,28.25713826,10.72210095,0,25.83298383,9.976729234,0,23.10000038,3.200000048,0,0,28.3503953,17,,,10.4,74,110.8,28.3503953
2021-09-28 15:00:00+00:00,84.2482074,58.0910061,28.92029427,15.62090046,0,25.87190329,8.533900817,0,23.10000038,3.200000048,0,0,29.01421584,18,,,10.1,73,60.9,29.01421584
2021-09-28 16:00:00+00:00,83.5885611,58.08322191,29.79412994,16.47887923,0,26.77505318,10.73729995,0,23.10000038,3.200000048,0,0,29.74646792,12,,,9,80,6.8,29.74646792
2021-09-28 17:00:00+00:00,82.06786928,57.95074916,30.2440061,5.722817701,0,27.26899523,8.395174885,0,23.10000038,3.200000048,0,0,30.25266076,14,,,6.3,90,-2.6,30.25266076
2021-09-28 18:00:00+00:00,82.3226978,58.04161295,30.6345883,17.79013913,0,27.65245516,11.63618793,0,23.10000038,3.200000048,0,0,30.64536598,9,,,5.1,96,-2.4,30.64536598
2021-09-28 19:00:00+00:00,83.57918315,57.95779477,31.10951418,6.592161874,0,28.05232497,9.154347342,0,23.10000038,3.200000048,0,0,31.0260769,12,,,5.5,93,-2.2,31.0260769
2021-09-28 20:00:00+00:00,84.48514571,58.09227524,31.12978433,13.44049125,0,28.08882192,12.00153869,0,23.10000038,3.200000048,0,0,31.17489347,10,,,5.3,96,-2.6,31.17489347
2021-09-28 21:00:00+00:00,84.728588,57.9595002,31.27910905,5.584365577,0,28.2451436,9.218550498,0,23.10000038,3.200000048,0,0,31.16344283,12,,,4.9,97,-1.8,31.16344283
2021-09-28 22:00:00+00:00,84.80357711,58.09881493,30.92386755,15.19285061,0,28.04598908,10.32550594,0,23.10000038,3.200000048,0,0,31,13,,,6.6,91,-2.4,31
2021-09-28 23:00:00+00:00,85.10123774,58.04044586,31.22372802,13.92477029,0,27.97024304,9.531216958,0,23.10000038,3.200000048,0,0,31.06333404,12,,,7.1,87,-1,31.06333404
2021-09-29 00:00:00+00:00,85.66838518,58.00179693,30.95960461,13.50779851,0,28.21994877,11.25550283,0,23.10000038,3.200000048,0,0,31.09833451,12,,,6.7,88,-2,31.09833451
2021-09-29 01:00:00+00:00,85.88462298,58.05536183,31.06841617,8.419287614,0,27.81993236,10.0360888,0,23.10000038,3.200000048,0,0,31.01547742,13,,,6.9,88,-2.2,31.01547742
2021-09-29 02:00:00+00:00,87.30706699,57.99409651,31.24763911,14.14033785,0,28.07905363,20.18383187,0,23.10000038,3.200000048,0,0,31.20000076,12,,,6,93,-2.1,31.20000076
2021-09-29 03:00:00+00:00,87.26069721,58.01974645,31.21487987,12.60357123,0,28.1917437,19.33817842,0,23.10000038,3.200000048,0,0,31.24166703,13,,,6.6,90,-1.7,31.24166703
2021-09-29 04:00:00+00:00,86.745259,57.76771042,31.12736655,9.660036511,0,28.27194415,18.17682219,0,23.10000038,3.200000048,0,0,31.20000076,12,,,6.8,90,-0.8,31.20000076
2021-09-29 05:00:00+00:00,86.36132301,58.53626115,31.2089587,10.37103873,0,27.86454637,21.0918535,0,23.10000038,3.200000048,0,0,31.07952708,22,,,7.2,90,8,31.07952708
2021-09-29 06:00:00+00:00,85.81966343,58.184675,30.76072936,7.306694215,0,27.84104197,19.59327189,0,23.10000038,3.200000048,0,0,30.84619702,23,,,7.6,89,35.8,30.84619702
2021-09-29 07:00:00+00:00,85.59224927,58.15985395,30.88391924,9.767665634,0,27.9920641,22.41338188,0,23.10000038,3.200000048,0,0,30.79999924,22,,,7.9,88,81,30.79999924
2021-09-29 08:00:00+00:00,85.40721552,57.68979247,30.65715017,15.74743536,0,27.54171547,17.28331288,0,23.10000038,3.200000048,0,0,30.68406803,25,,,8.3,88,200.3,30.68406803
2021-09-29 09:00:00+00:00,85.71067212,58.33122099,30.19526993,9.125634928,0,27.19946078,10.59820504,0,23.10000038,3.200000048,0,0,30.14527105,34,,,9,85,276.7,30.14527105
2021-09-29 10:00:00+00:00,85.10302702,58.24248464,29.56433367,3.29590189,0,26.81725102,13.23046957,0,23.10000038,3.200000048,0,0,29.54300797,26,,,10.1,72,161.8,29.54300797
2021-09-29 11:00:00+00:00,85.07909682,57.71402737,29.28927035,11.32078662,0,26.20031603,12.76576417,0,23.10000038,3.200000048,0,0,29.23333319,25,,,10.7,68,101.2,29.23333319
2021-09-29 12:00:00+00:00,85.04466753,58.24584404,29.22800141,4.055633065,0,26.06817617,11.21987296,0,23.10000038,3.200000048,0,0,29.27499949,33,,,10.4,71,105,29.27499949
2021-09-29 13:00:00+00:00,84.81728665,58.12501604,29.25593331,15.38720681,0,26.37018356,13.93501212,0,23.10000038,3.200000048,0,0,29.29999924,19,,,10.5,74,110.1,29.29999924
2021-09-29 14:00:00+00:00,84.7422725,57.93267974,29.48272898,15.18274432,0,26.21020711,6.709901114,0,23.10000038,3.200000048,0,0,29.35772821,21,,,10.3,76,33,29.35772821
2021-09-29 15:00:00+00:00,84.27673809,58.01790811,29.57318436,15.79694479,0,26.81750624,8.552036377,0,23.10000038,3.200000048,0,0,29.54712362,17,,,10.1,79,16.2,29.54712362
2021-09-29 16:00:00+00:00,83.89662174,57.9827123,29.80772663,14.39567783,0,26.5130152,7.677079437,0,23.10000038,3.200000048,0,0,29.65666734,14,,,9.8,81,0.5,29.65666734
2021-09-29 17:00:00+00:00,83.76604573,58.01479936,29.64939144,9.443094529,0,26.6439106,9.982504509,0,23.10000038,3.200000048,0,0,29.72378658,14,,,9.5,84,-1.3,29.72378658
2021-09-29 18:00:00+00:00,83.41844198,57.97932727,29.78766143,7.727265093,0,26.98228043,8.999152147,0,23.10000038,3.200000048,0,0,29.78333265,11,,,9.4,86,-1.4,29.78333265
2021-09-29 19:00:00+00:00,83.58097889,58.0648599,29.87006135,16.21869149,0,26.65474024,8.592534853,0,23.10000038,3.200000048,0,0,29.88939212,9,,,9.2,89,-1.3,29.88939212
2021-09-29 20:00:00+00:00,83.89936112,58.04104251,30.05955159,5.729245741,0,26.83736584,10.24932868,0,23.10000038,3.200000048,0,0,29.9233332,10,,,9,91,-1.4,29.9233332
2021-09-29 21:00:00+00:00,84.22007802,57.93461276,29.84999907,4.172548532,0,27.18036228,9.188174218,0,23.10000038,3.200000048,0,0,29.94772386,11,,,9,90,-1.5,29.94772386
2021-09-29 22:00:00+00:00,84.80369277,57.9572471,29.91666646,4.324405166,0,26.82506866,10.76560427,0,23.10000038,3.200000048,0,0,30,10,,,8.8,90,-1.4,30
2021-09-29 23:00:00+00:00,86.02344628,58.00718466,30.0154457,4.251846466,0,27.31366419,9.079821073,0,23.10000038,3.200000048,0,0,30,11,,,8.6,91,-0.6,30
2021-09-30 00:00:00+00:00,86.5936196,58.06717197,30.10000038,4.15708084,0,26.83572783,9.536134954,0,23.10000038,3.200000048,0,0,30.0871109,11,,,8.7,91,-1.3,30.0871109
2021-09-30 01:00:00+00:00,86.83845971,58.00954015,30.18272221,4.200626304,0,27.40575172,9.095746652,0,23.10000038,3.200000048,0,0,30.20000076,11,,,8.6,91,-1.3,30.20000076
2021-09-30 02:00:00+00:00,87.51958773,57.96155804,30.15000031,4.918606188,0,27.1394402,14.46245508,0,23.10000038,3.200000048,0,0,30.2827205,11,,,8.6,91,-1.2,30.2827205
2021-09-30 03:00:00+00:00,88.07437449,58.00509594,30.11728034,8.810379221,0,27.29049367,16.15681358,0,23.10000038,3.200000048,0,0,30.32333296,11,,,8.6,91,-1.3,30.32333296
2021-09-30 04:00:00+00:00,87.72221903,58.13982965,30.17901083,13.72411667,0,27.44389223,15.89497276,0,23.10000038,3.200000048,0,0,30.34105061,12,,,8.6,90,-1.4,30.34105061
2021-09-30 05:00:00+00:00,86.19627076,57.98020195,30.44476039,5.09245259,0,27.29473227,16.43713515,0,23.10000038,3.200000048,0,0,30.34394871,18,,,8.7,90,5.8,30.34394871
2021-09-30 06:00:00+00:00,84.54599798,57.41524553,30.20956675,3.574383036,0,27.16051204,19.63263326,0,23.10000038,3.200000048,0,0,30.19623301,20,,,8.8,89,28.2,30.19623301
2021-09-30 07:00:00+00:00,84.39875269,58.52067751,29.98456744,3.519135794,0,26.78244306,16.00928481,0,23.10000038,3.200000048,0,0,30.01351896,21,,,9.1,87,49.7,30.01351896
2021-09-30 08:00:00+00:00,85.00029964,58.41248398,29.79352056,2.804324519,0,26.79789998,13.56183898,0,23.10000038,3.200000048,0,0,29.68623581,24,,,9.5,81,70.2,29.68623581
2021-09-30 09:00:00+00:00,85.74411507,58.42687867,29.48457008,2.756477554,0,26.66779759,10.79504803,0,23.10000038,3.200000048,0,0,29.5522853,28,,,9.9,77,64.7,29.5522853
2021-09-30 10:00:00+00:00,85.40002842,57.99073696,29.34999826,10.75413161,0,26.72067399,14.67275051,0,23.10000038,3.200000048,0,0,29.55666813,22,,,9.9,77,123.4,29.55666813
2021-09-30 11:00:00+00:00,85.5558259,57.71002621,29.74684433,11.45318311,0,26.6718641,14.54429214,0,23.10000038,3.200000048,0,0,29.59771359,25,,,9.8,66,195.9,29.59771359
2021-09-30 12:00:00+00:00,85.39540723,58.02132074,29.64109363,12.45461901,0,26.43589518,15.35711348,0,23.10000038,3.200000048,0,0,29.63333398,34,,,9.5,70,138.3,29.63333398
2021-09-30 13:00:00+00:00,85.28272581,57.9076833,30.04874156,10.8731321,0,26.91167373,20.3944028,0,23.10000038,3.200000048,0,0,30.03397612,18,,,9.3,63,98,30.03397612
2021-09-30 14:00:00+00:00,85.4006249,57.85638288,30.42314416,9.103278757,0,27.58517933,12.13439425,0,23.10000038,3.200000048,0,0,30.2266789,28,,,8.6,66,65.9,30.2266789
2021-09-30 15:00:00+00:00,85.0518572,57.88658292,30.3185637,6.016959194,0,27.37560214,8.36905544,0,23.10000038,3.200000048,0,0,30.42207255,22,,,8.4,67,21.7,30.42207255
2021-09-30 16:00:00+00:00,85.34626855,57.99797152,30.69747848,9.398486186,0,27.45094826,10.59469718,0,23.10000038,3.200000048,0,0,30.51666665,17,,,8.1,72,0,30.51666665
2021-09-30 17:00:00+00:00,85.37622312,57.89495849,30.50124991,4.7325983,0,27.68050886,8.193638789,0,23.10000038,3.200000048,0,0,30.53937501,18,,,8.3,74,-1.4,30.53937501
2021-09-30 18:00:00+00:00,85.63856466,57.95770809,30.72248436,13.21814341,0,27.52782954,10.92077206,0,23.10000038,3.200000048,0,0,30.69770888,12,,,8.1,76,-1.7,30.69770888
2021-09-30 19:00:00+00:00,85.32226763,57.97440029,30.55254421,5.874969559,0,27.86260631,8.821253902,0,23.10000038,3.200000048,0,0,30.73270688,12,,,8.2,77,-2,30.73270688
