timestamp,District_heat_temperature,Domestic_water_network_1_temperature,Radiator_network_1_temperature,Radiator_network_1_primary_valve,Ventilation_network_1_temperature,Ventilation_network_1_primary_valve,Floor_network_1_temperature,Floor_network_1_primary_valve,control_on,control_off,Energy_consumption,Inside_temperature,CO2_concentration,avg_pressure_difference,Outside_temperature_average,Outside_humidity,Solar_irradiance,Radiator_network_1_temperature_setpoint
2022-05-01 11:00:00+00:00,76.25828972,57.95084142,34.43313648,17.96821706,31.7086186,17.21951168,31.666249,0,34.32802697,34.42043973,7,20.6775,1043.386667,0.39,9.5,35,775.6,34.32802697
2022-05-01 12:00:00+00:00,76.11333692,58.0908353,34.3076915,15.16867596,31.27912988,12.74643618,31.70041674,0,34.27995698,34.27330253,9,21.0575,1140.133333,0.36,9.2,34,312.8,34.27995698
2022-05-01 13:00:00+00:00,76.18332624,57.94999511,34.27624146,15.11790551,31.40963062,13.79757022,31.89146698,0,34.14267221,34.24543759,7,21.59,1143.053333,0.146666667,9.4,36,511,34.14267221
2022-05-01 14:00:00+00:00,76.09186714,57.95042737,34.67538217,12.54881844,32.11335023,15.97495314,31.8083277,0,34.74802221,34.83126033,5,22.265,1161.4,0.206666667,8.7,36,534,34.74802221
2022-05-01 15:00:00+00:00,76.2581336,57.91624113,35.50191661,15.56723595,32.80587628,17.54454692,32.07521711,0,35.40403796,35.53503106,5,22.8425,1161.44,0.703333333,8.3,37,391.6,35.40403796
2022-05-01 16:00:00+00:00,76.40854979,57.95104112,36.10627426,17.74892219,33.16043277,14.60566987,32.09146267,0,35.93201475,36.08501926,4,22.945,1110.873333,0.536666667,7.9,37,252,35.93201475
2022-05-01 17:00:00+00:00,76.82479624,58.09875302,38.04877803,18.17126759,34.8135872,19.30945488,32.55062938,0,37.62803229,37.75669575,5,22.3075,1048.396667,0.093333333,7.2,40,124.8,37.62803229
2022-05-01 18:00:00+00:00,77.35833561,57.92520805,39.20083497,24.76864224,36.31186796,15.84645029,32.99146089,0,39.35600368,39.39354594,5,21.625,1058.066667,0,6.1,44,12.9,39.35600368
2022-05-01 19:00:00+00:00,77.78353719,58.02333085,40.69624926,16.91626766,37.90832362,17.61307384,33.22479183,0,40.46998935,40.5149863,5,21.2725,1090.6,0,4.2,53,-2.2,40.46998935
2022-05-01 20:00:00+00:00,78.34143448,58.02500976,41.39040326,21.09671667,38.61770298,16.94387384,33.47374201,0,41.34331277,41.3764452,6,21.02,1093.363333,0,3.9,60,-2.6,41.34331277
2022-05-01 21:00:00+00:00,78.67498571,57.91602813,41.04349354,21.03330686,38.62215183,17.14999274,33.38436245,0,41.29665893,41.225194,7,20.84,1045.783333,0.166666667,2.9,65,-2.3,41.29665893
2022-05-01 22:00:00+00:00,79.35012835,57.9875961,42.13887898,20.19200113,39.33291835,18.15023674,33.64981022,0,42.0297235,42.06717102,7,20.735,1035.953333,0,3,69,-2.5,42.0297235
2022-05-01 23:00:00+00:00,79.35838384,57.96616065,41.69678526,19.60844589,38.81931521,19.56307315,33.5218764,0,42.05362211,41.90264714,7,20.6425,1040.656667,,1.6,76,-2.3,42.05362211
2022-05-02 00:00:00+00:00,79.66665624,58.04292584,41.6746201,15.99729258,39.07623847,14.86433641,33.55831825,0,41.55668213,41.5,7,20.55,1042.573333,0.1,3,71,-2.1,41.55668213
2022-05-02 01:00:00+00:00,79.95783652,58.03316077,41.59167049,20.1831786,38.90020759,16.91199096,33.51731487,0,41.53333206,41.54999982,8,20.465,1017.376667,-1,3.1,70,-1.5,41.53333206
2022-05-02 02:00:00+00:00,82.22535482,58.02371768,41.40846983,26.33667973,38.01432886,55.15385487,33.39411121,0,41.62330043,41.66330065,7,20.705,756.7733333,-0.87,2.6,72,-1,41.62330043
2022-05-02 03:00:00+00:00,83.43343894,58.20164615,41.67416582,19.46015296,38.65666656,62.00511501,33.57985841,0,41.56009909,41.43490761,7,20.6975,686.7233333,-1.085,2.5,73,20.6,41.56009909
2022-05-02 04:00:00+00:00,83.94080706,58.48494121,40.24231095,19.56575332,37.53351907,55.52382317,33.10008105,0,40.46953343,40.28834775,8,20.7975,770.6733333,-0.943333333,3.2,73,68.8,40.46953343
2022-05-02 05:00:00+00:00,83.9414186,58.21461485,38.03409512,18.20124129,35.27562828,43.62207375,32.57584608,0,38.29231181,38.08405541,16,20.92,1011.543333,-1.04,4.6,70,195.8,38.29231181
2022-05-02 06:00:00+00:00,82.90946969,57.80510672,35.75847539,15.55238191,33.05069784,35.8268639,32.08304371,0,35.9844022,35.78039837,20,21.1575,912.79,-1,6,65,239.4,35.9844022
2022-05-02 07:00:00+00:00,81.68342418,59.9856746,33.84155942,14.92420263,31.42199168,27.48966184,31.59985091,0,34.02559638,33.87698888,21,21.235,793.9866667,-0.683333333,8.4,56,296.2,34.02559638
2022-05-02 08:00:00+00:00,80.59149571,55.76189861,32.03485367,14.88291541,28.64309366,23.05850802,30.97564779,0,32.1148449,32.08508508,20,21.2975,918.16,-0.536666667,10.8,47,585.8,32.1148449
2022-05-02 09:00:00+00:00,80.75778296,58.40528772,31.73735667,15.89235546,28.05913072,13.96534478,30.95803065,0,31.77616681,31.77181731,15,21.5225,1226.796667,-0.576666667,11.6,42,476.6,31.77616681
2022-05-02 10:00:00+00:00,79.07589475,58.03461415,31.09858484,15.16693641,27.62558231,19.87508869,30.59186362,0,31.30926581,31.34973988,13,21.3425,1199.09,-0.426666667,12.1,38,566.5,31.30926581
2022-05-02 11:00:00+00:00,79.99985716,57.56339558,31.75571834,16.85758147,28.09181542,25.7099417,30.92505935,0,31.6051809,31.69689634,11,21.445,1318.243333,-0.406666667,12.6,37,387.7,31.6051809
2022-05-02 12:00:00+00:00,79.84182262,57.92861338,32.09904268,15.44296799,28.6164488,22.65112148,31.08301045,0,32.2667634,32.19342852,13,21.29,1148.52,1.236666667,11.7,39,564.3,32.2667634
2022-05-02 13:00:00+00:00,78.35039527,57.94913832,32.38435119,16.75333546,28.96770627,31.41334273,31.15859847,0,32.39442759,32.44622056,6,20.805,605.79,-0.086666667,11.7,40,271.8,32.39442759
2022-05-02 14:00:00+00:00,78.00774774,57.99958043,32.87397682,16.45038136,29.6883872,24.79903544,31.24127217,0,32.84258157,32.80514001,13,20.8975,925.34,-0.476666667,10.5,43,235.3,32.84258157
2022-05-02 15:00:00+00:00,77.04240732,57.942138,33.44615,15.47466046,30.07456147,14.36998022,31.55811157,0,33.29860039,33.3017501,8,20.73,1159.523333,0.516666667,10.5,43,107.3,33.29860039
2022-05-02 16:00:00+00:00,77.25771736,57.98305116,34.33218977,15.37993684,31.438997,11.3437049,31.78283124,0,34.21030208,34.27182589,9,20.755,1625.896667,0.5,10,44,131.4,34.21030208
2022-05-02 17:00:00+00:00,76.97553648,58.07511958,35.32529918,20.18171124,32.65909829,16.27463708,31.98430284,0,35.4794644,35.55190499,10,20.77,1747.743333,1,8.9,50,25.8,35.4794644
2022-05-02 18:00:00+00:00,77.44962361,57.93257034,37.33302882,22.75601801,34.14235601,14.74608482,32.44926808,0,37.10366939,37.15966376,5,20.665,1785.646667,0.816666667,8.1,49,31.6,37.10366939
2022-05-02 19:00:00+00:00,77.72506605,58.13378177,38.48327956,21.18992572,35.62385215,18.34701684,32.7335612,0,38.43154829,38.52638794,7,20.5975,1804.126667,0.65,7.3,47,-1,38.43154829
2022-05-02 20:00:00+00:00,77.9832996,58.02477352,39.60800181,19.10743129,36.75766175,16.32683848,33.07477398,0,39.67428976,39.78944915,6,20.53,1787.43,0.353333333,5.9,54,-2.6,39.67428976
2022-05-02 21:00:00+00:00,78.21679135,58.05794939,41.08259252,18.51021163,38.06404189,19.84040525,33.21656427,0,40.76969921,40.84306625,6,20.42,1773.36,0,4.9,56,-2.6,40.76969921
2022-05-02 22:00:00+00:00,79.57332828,57.91581757,41.64530659,24.19079176,39.13818305,16.79707137,33.56536572,0,41.64457941,41.76980844,7,20.3575,1763.586667,0.29,3.9,62,-2.4,41.64457941
2022-05-02 23:00:00+00:00,81.11739863,57.92451765,42.43099091,14.12951328,39.90861809,16.60057047,33.79369685,0,42.35576355,42.42970328,7,20.2825,1646.005,0.5,3.1,67,-2.5,42.35576355
2022-05-03 00:00:00+00:00,82.14087193,58.02439512,42.58310419,14.42560836,40.30256445,14.96034524,33.90822185,0,42.55992412,42.66155381,8,20.2875,1635.195,0.91,3.1,67,-2.6,42.55992412
2022-05-03 01:00:00+00:00,83.107788,58.07595146,43.13297778,23.19139192,40.85220317,20.05808127,34.0249606,0,42.99643428,43.10643448,8,20.195,1737.713333,0.085,2.8,68,-2.3,42.99643428
2022-05-03 02:00:00+00:00,86.1909654,58.00556008,43.12539185,19.83619616,39.84798907,57.86392209,34.0583724,0,43.27341426,43.28849431,8,20.3975,1343.61,-0.896666667,2.3,70,0,43.27341426
2022-05-03 03:00:00+00:00,87.9822809,57.96027375,42.58499476,17.84140147,40.26750103,61.51713312,33.80849646,0,42.80020239,42.70520293,8,20.385,1067.916667,-0.506666667,2.2,70,45.4,42.80020239
2022-05-03 04:00:00+00:00,88.47495607,58.27584971,42.465204,26.1642192,39.8397274,56.96959871,33.68315071,0,42.33354456,42.24525799,9,20.2325,773.0233333,-0.79,3,66,156.3,42.33354456
2022-05-03 05:00:00+00:00,88.49999414,57.66674855,41.4918131,17.76666712,39.19083118,48.8139955,33.46666501,0,41.60382368,41.46368974,19,20.4075,917.4033333,-1.036666667,3.8,56,296.7,41.60382368
2022-05-03 06:00:00+00:00,87.53398483,57.88232245,40.43437222,21.29439604,37.60951725,44.2456375,33.26712528,0,40.48379138,40.42378361,20,20.925,1306.213333,-1.143333333,4.4,50,192.5,40.48379138
2022-05-03 07:00:00+00:00,86.61048878,57.90472544,39.49046155,17.8889374,36.47940209,44.20504641,33.09106355,0,39.67319306,39.54230122,19,20.6975,1079.733333,-1.073333333,5.2,47,749.7,39.67319306
2022-05-03 08:00:00+00:00,86.16650013,58.72569583,38.77821288,18.70918647,35.99112413,47.95060035,32.80903623,0,38.96406009,38.90338553,18,20.9025,1219.596667,-1,5.7,44,108.1,38.96406009
2022-05-03 09:00:00+00:00,85.24239166,57.9996664,38.15842224,24.39880707,34.95253919,50.25032934,32.78314941,0,38.30811973,38.22358502,16,20.885,1299.423333,-1.073333333,5,41,509.5,38.30811973
2022-05-03 10:00:00+00:00,84.85854155,57.91546868,39.07515649,13.23317825,35.83424238,47.65092836,32.89184972,0,38.98375206,38.97786838,14,20.9575,1376.533333,-1.036666667,5.2,40,288.6,38.98375206
2022-05-03 11:00:00+00:00,84.55050504,57.79394521,39.08677143,18.46876681,36.4670111,47.24690303,32.94994943,0,39.3726084,39.30500437,17,20.9875,1373.793333,-1,5.9,43,208.1,39.3726084
2022-05-03 12:00:00+00:00,84.49150831,58.67405611,39.0134689,19.12570478,35.82489758,52.63580847,32.91672354,0,39.07186653,39.03672101,15,20.76,1163.686667,-1.296666667,5,43,91,39.07186653
2022-05-03 13:00:00+00:00,84.5493584,58.14154174,39.29961296,24.24771837,36.53584811,53.92732999,32.88327931,0,39.17999806,39.18155678,16,20.6775,1006.81,-1.28,5,43,144.2,39.17999806
2022-05-03 14:00:00+00:00,84.66659509,57.95815163,39.95549667,19.37738307,37.16630616,47.61903687,33.08291974,0,39.74293764,39.76943481,16,20.655,977.5066667,-1.333333333,4.6,42,182.3,39.74293764
2022-05-03 15:00:00+00:00,83.16814003,58.04190911,40.19440639,12.95708781,37.05456079,14.44871527,33.13393607,0,40.2632803,40.23166843,17,20.495,970.7966667,-0.11,4.1,43,204.5,40.2632803
2022-05-03 16:00:00+00:00,82.86636175,57.97589536,40.58907318,25.5621492,37.76923061,18.4218257,33.34040655,0,40.60266722,40.6427288,17,20.615,1390.78,-0.63,4.2,45,67.7,40.60266722
2022-05-03 17:00:00+00:00,82.87511811,58.09124635,40.94307676,19.06878319,38.09152597,16.92696778,33.41630375,0,41.02653515,41.02474423,16,20.59,1564.966667,-1,3.4,47,74.8,41.02653515
2022-05-03 18:00:00+00:00,82.67563333,57.89952481,42.20770555,22.06667527,39.7167053,17.76950588,33.80106454,0,42.18269877,42.26770023,8,20.54,1639.563333,-1,3.1,45,13.6,42.18269877
2022-05-03 19:00:00+00:00,82.40815862,57.9582691,43.3742574,18.90417642,40.94785241,18.87417188,33.93285048,0,43.03948131,43.09448072,8,20.52,1660.85,-1,2.2,49,-1.5,43.03948131
2022-05-03 20:00:00+00:00,80.7294286,58.05006791,43.48328743,25.10022743,41.1002543,17.62400119,34.09215447,0,43.60987037,43.62173456,7,20.425,1663.636667,-1,1.2,52,-2.3,43.60987037
2022-05-03 21:00:00+00:00,78.55598891,57.91695067,43.75738317,23.45637252,41.61288098,20.56394339,34.07470379,0,43.71939324,43.76936833,8,20.375,1656.8,-1,-0.9,65,-2.4,43.71939324
2022-05-03 22:00:00+00:00,83.10279515,58.15415946,44.60436324,23.44497364,42.69579223,20.25062796,34.48852636,0,44.63319863,44.75300841,9,20.31,1646.066667,-1,-2.5,75,-2.2,44.63319863
2022-05-03 23:00:00+00:00,85.1094628,57.87048795,45.81128571,21.44440217,43.62172261,17.42243116,34.41945582,0,45.4025092,45.59759314,9,20.24,1640.43,,-2.8,76,-2.1,45.4025092
2022-05-04 00:00:00+00:00,82.61412475,57.92454535,45.92524438,30.83008691,44.30917869,20.91604542,34.60007295,0,46.00645773,46.10305476,9,20.28,1628.276667,-1,-2.9,78,-2.1,46.00645773
2022-05-04 01:00:00+00:00,85.87597835,57.93430607,46.56641947,18.99744714,45.105972,19.92128203,34.51652334,0,46.36290346,46.41123524,9,20.2825,1618.643333,-0.755,-3.8,84,-2.4,46.36290346
2022-05-04 02:00:00+00:00,88.86436856,57.99149182,46.68239849,26.69244827,43.91687469,65.65420111,34.5412468,0,46.69355322,46.67178571,10,20.41,1187.57,-1.296666667,-4.5,88,0,46.69355322
2022-05-04 03:00:00+00:00,87.96882611,58.01648771,45.59301435,26.91393029,44.14092311,69.38177635,34.48372768,0,45.84733077,45.83750436,10,20.61,1029.02,-1.406666667,-4.7,90,48.3,45.84733077
2022-05-04 04:00:00+00:00,91.25362883,58.18283495,45.25812555,14.47427482,43.18320211,57.2930058,34.50007646,0,45.09734139,45.11900841,10,20.625,1266.086667,-1.573333333,0.2,76,162.6,45.09734139
2022-05-04 05:00:00+00:00,87.98214048,58.05824381,43.61883727,18.98958981,41.42641346,56.76495821,33.95062791,0,43.80795881,43.7077664,23,20.7925,1587.536667,-1.296666667,1.4,73,297.8,43.80795881
2022-05-04 06:00:00+00:00,85.95675825,57.61831372,41.78492192,20.67508712,39.51866981,48.60916346,33.6752341,0,41.92464447,41.80657871,23,20.595,1309.836667,-1.146666667,3.3,63,439.1,41.92464447
2022-05-04 07:00:00+00:00,88.94292424,57.99218101,39.75822063,11.92934891,36.65428137,32.79451715,33.0227936,0,39.90339922,39.74086751,23,20.75,945.6866667,-1,5.5,47,575.2,39.90339922
2022-05-04 08:00:00+00:00,87.84971185,55.91855011,38.00958223,15.70403642,35.16195859,37.74523695,32.64132653,0,38.2881888,38.3248173,20,20.79,1120.446667,-1.073333333,6.4,39,351.5,38.2881888
2022-05-04 09:00:00+00:00,86.61703503,57.82356457,36.92473133,17.74632804,34.27113913,31.21266788,32.3659767,0,36.82963001,36.66484935,18,20.785,1195.606667,-1.036666667,6,37,648.9,36.82963001
2022-05-04 10:00:00+00:00,85.68440161,57.89919254,35.83374736,18.39074211,32.94314824,30.04411002,32.00084753,0,35.90819238,35.89040403,14,20.775,1146.3,-0.833333333,7.6,33,381.3,35.90819238
2022-05-04 11:00:00+00:00,85.18382384,58.22576573,35.08700314,17.27331303,32.21021704,27.80975252,32.04182935,0,35.19737379,35.06264677,15,20.43,824.43,-0.87,7.1,34,347.6,35.19737379
2022-05-04 12:00:00+00:00,84.40891267,57.94099932,34.24947763,14.36849858,31.46103635,25.46149497,31.71691508,0,34.34989978,34.25591415,14,20.885,1005.326667,-0.666666667,7.6,36,759.9,34.34989978
2022-05-04 13:00:00+00:00,83.60925774,58.05698829,33.68510491,16.77186018,30.65017365,26.24745977,31.54158032,0,33.73213521,33.71825293,12,20.93,939.7866667,-0.723333333,7.6,32,703.6,33.73213521
2022-05-04 14:00:00+00:00,83.48343281,58.01793069,34.70715651,18.81976892,31.85285739,27.00521794,31.87491461,0,34.53334382,34.62373108,12,21.0575,888.2366667,-0.48,8.3,29,518.9,34.53334382
2022-05-04 15:00:00+00:00,82.19295471,58.08358703,35.582386,17.46420047,32.49487373,15.34995254,32.00816954,0,35.45948372,35.55606459,11,21.965,1261.73,-0.11,8.2,25,394.9,35.45948372
2022-05-04 16:00:00+00:00,81.55067427,57.94756962,35.36624075,13.7200184,32.74321987,16.54142045,32.18499493,0,35.57178626,35.65289188,10,22.5525,1475.513333,-0.36,7.6,28,268.3,35.57178626
2022-05-04 17:00:00+00:00,81.99922638,57.98360154,37.74671875,21.78425587,34.68014414,16.75699729,32.46680144,0,37.30198541,37.50796719,11,22.3075,1506.463333,0.025,6.7,29,135.8,37.30198541
2022-05-04 18:00:00+00:00,82.39103617,57.95040999,39.79785982,22.43869175,36.87508733,19.51168505,33.13222163,0,39.60469422,39.78487358,6,22.0275,1485.12,-1,5.5,32,15.4,39.60469422
2022-05-04 19:00:00+00:00,82.79139327,57.99175779,40.51665063,20.56248914,37.92027554,20.22169903,33.3164861,0,40.68972937,40.72815325,6,21.9575,1454.196667,-0.61,2.3,48,-1.4,40.68972937
2022-05-04 20:00:00+00:00,83.25805886,58.02481706,40.66666691,23.39276901,37.6070356,15.57184274,33.18351552,0,40.6200905,40.61009015,7,21.855,1438.01,-1,3.1,47,-1.5,40.6200905
2022-05-04 21:00:00+00:00,83.74953641,57.91694834,40.74164366,22.53391856,37.75131993,17.8214128,33.28314694,0,40.59999847,40.64157238,8,21.7875,1420.383333,-1,3.8,43,-1.7,40.59999847
2022-05-04 22:00:00+00:00,84.05424196,57.84453528,40.76417111,22.28915454,38.13825959,14.75512818,33.40041302,0,40.80366276,40.83490663,8,21.755,1409.686667,-1,3.6,42,-1.4,40.80366276
2022-05-05 00:00:00+00:00,84.72445153,57.9084281,41.24189621,29.94106068,38.27774647,20.1827722,33.59999847,0,41.16323825,41.17640867,9,22.11333333,1367.516667,,3.3,53,-1.3,41.16323825
2022-05-05 01:00:00+00:00,85.10765153,58.05823564,41.4409213,21.18339107,38.67768636,18.68725839,33.51676312,0,41.2299032,41.1850011,8,21.82,1353.52,,3.8,53,-1.3,41.2299032
2022-05-05 02:00:00+00:00,86.99871488,58.08323361,40.92528235,23.37701219,37.39188698,47.30153327,33.45000026,0,41.09362907,41.00362852,8,21.4625,967.4,-1.266666667,3.6,57,-0.5,41.09362907
2022-05-05 03:00:00+00:00,87.89058265,58.03468292,40.45180128,17.3886433,37.45818496,52.76122693,33.36686679,0,40.65393694,40.57893759,9,21.195,831.1533333,-1.333333333,3.8,58,17.9,40.65393694
2022-05-05 04:00:00+00:00,88.00859607,57.63872058,39.31818309,18.79559378,36.35075611,46.68081835,32.90061061,0,39.37722795,39.21036949,8,21.1625,904.8233333,-1.036666667,4.3,58,54.1,39.37722795
2022-05-05 05:00:00+00:00,87.79202472,58.00161708,36.74481694,12.85436457,34.07787833,34.2278654,32.35056937,0,37.08659331,36.87090476,17,21.165,1084.846667,-1,6,57,84.6,37.08659331
2022-05-05 06:00:00+00:00,86.95078391,57.95617714,34.78433465,19.56599965,31.90223267,27.7861676,31.73400878,0,34.86600394,34.6717714,17,21.0975,946.44,-1,7.2,55,255.6,34.86600394
2022-05-05 07:00:00+00:00,86.00945848,58.37232145,33.35944654,17.65441756,30.90873502,27.61080646,31.54182429,0,33.74984584,33.70053421,17,21.075,851.2633333,-1.11,8,55,267.8,33.74984584
2022-05-05 08:00:00+00:00,85.90780524,57.9468446,33.16896892,16.57474359,29.79235075,25.65065832,31.39161593,0,33.20825668,33.17198921,14,21.2475,1023.533333,-0.906666667,8.4,57,398.3,33.20825668
2022-05-05 09:00:00+00:00,83.04197473,58.75531965,32.77336822,18.56811921,29.47428876,20.69450129,31.37506251,0,32.83812057,32.8039882,12,21.215,1095.04,-1.256666667,10.2,54,783.7,32.83812057
2022-05-05 10:00:00+00:00,76.76735108,57.97444192,32.2597755,13.35276395,28.75500485,21.91477328,30.98370962,0,32.08915054,32.07450321,12,21.4125,1265.756667,-0.61,11.2,51,742.2,32.08915054
2022-05-05 11:00:00+00:00,78.51824985,57.73214292,30.51793938,17.7302712,26.92432676,17.33379327,30.57573621,0,30.83076525,30.76447806,11,21.3375,1019.323333,-0.163333333,12.3,51,795.2,30.83076525
2022-05-05 12:00:00+00:00,82.5766045,58.04569587,29.63446719,16.41086123,25.54200733,18.63880503,30.03456381,0,29.59032905,29.62947921,9,21.2875,1002.623333,0.176666667,14.5,45,660.7,29.59032905
2022-05-05 13:00:00+00:00,81.45986534,58.05852965,30.13191906,16.94262687,25.79888955,17.39566407,30.30687214,0,29.82299293,29.93741765,8,21.135,970.5533333,-0.613333333,13.4,45,663.1,29.82299293
2022-05-05 14:00:00+00:00,79.16967194,58.04340365,30.79016144,14.85718683,27.08137144,21.51880791,30.50798569,0,30.67631674,30.77896099,7,20.9925,959.3433333,-0.646666667,13.3,42,556,30.67631674
2022-05-05 15:00:00+00:00,76.23649507,58.00725229,31.25907497,11.04756683,27.81672985,10.71264522,30.77479658,0,31.35676913,31.37952811,6,21.085,1242.303333,0.256666667,12.8,45,270.3,31.35676913
2022-05-05 16:00:00+00:00,76.43086487,57.98248386,31.94068634,16.61915057,28.18279124,9.532131293,30.9752071,0,31.72504725,31.72294227,6,21.3175,1591.566667,1,12.6,42,151.5,31.72504725
2022-05-05 17:00:00+00:00,79.36430136,57.9253302,31.79050625,18.52143682,28.246959,15.07762084,30.85875901,0,31.87902553,31.9093576,6,21.4,1694.436667,0.61,12.6,36,147.2,31.87902553
2022-05-05 18:00:00+00:00,80.11803104,58.07497417,33.80708425,17.11180431,30.49388052,13.14974749,31.69838596,0,33.46243774,33.51838289,5,21.44,1739.33,,11.2,36,30.8,33.46243774
2022-05-05 19:00:00+00:00,79.7394737,58.02539257,34.19876485,20.08676554,31.81445354,16.14285386,31.77475195,0,34.39234816,34.43553082,5,21.4575,1739.843333,,9.9,45,-1.6,34.39234816
2022-05-05 20:00:00+00:00,79.9839561,58.00142856,35.05810984,25.69253449,31.90628815,20.4394781,31.92512363,0,34.88755223,34.96758627,5,21.4725,1732.793333,,9.2,49,-1.6,34.88755223
2022-05-05 21:00:00+00:00,79.57525026,58.10874185,35.6651314,23.53574535,32.84909456,20.68929347,31.89999962,0,35.39924577,35.50757748,6,21.47,1729.466667,-0.39,8.8,52,-1.6,35.39924577
2022-05-05 22:00:00+00:00,79.56464578,58.01456978,36.51510472,13.69508588,33.35729705,20.06698566,32.28257025,0,36.21686905,36.28012146,6,21.52,1723.943333,-1,8.2,55,-1.1,36.21686905
2022-05-06 00:00:00+00:00,79.94170446,57.90959349,37.51592451,26.30222163,34.83144605,16.97463716,32.54207322,0,37.79168944,37.78961032,6,21.5925,1703.726667,-1,6.8,63,-1,37.79168944
2022-05-06 01:00:00+00:00,80.41545649,57.76709485,38.16679668,28.89233841,35.29174731,17.4824885,32.69929579,0,38.21584654,38.16346519,7,21.6525,1695.503333,-1,5.7,70,-2.2,38.21584654
2022-05-06 02:00:00+00:00,82.04817196,58.13968094,38.3657249,25.9440587,34.7136563,37.07349974,32.61722622,0,38.15584311,38.15807074,7,21.4925,1366.32,-1.056666667,5.8,72,0.9,38.15584311
2022-05-06 03:00:00+00:00,82.62458797,58.09168384,37.71058162,11.52979077,34.66762444,40.54418394,32.53360161,0,37.77744097,37.66979826,7,21.23,1083.87,-1.333333333,5.5,75,26.2,37.77744097
2022-05-06 04:00:00+00:00,82.92473411,58.00029378,36.91717569,19.06084145,34.27074796,39.69081884,32.39192497,0,36.98496911,36.90134534,8,21.255,1254.36,-1.036666667,5.8,77,99.5,36.98496911
2022-05-06 05:00:00+00:00,83.03333512,58.55085304,35.00960854,16.36087346,32.30290072,33.45120846,31.96635475,0,35.23075754,35.01964239,14,21.305,1529.266667,-1,6.8,77,142.6,35.23075754
2022-05-06 06:00:00+00:00,82.35039814,58.04322096,33.21061626,18.25454885,30.19180726,26.947432,31.37613613,0,33.37858237,33.33026701,14,21.345,1440.533333,-1,9,68,422.9,33.37858237
2022-05-06 07:00:00+00:00,81.29486344,58.13045838,33.05332454,11.32818977,29.73062282,23.32834342,31.33375383,0,33.2599872,33.19637219,14,20.935,1055.386667,-1,9.3,68,529.4,33.2599872
2022-05-06 08:00:00+00:00,80.97323079,57.59070197,32.69954812,14.01614411,29.21633086,18.99035931,31.217212,0,32.50722029,32.45929983,13,21.155,1250.756667,-1,11.1,63,396,32.50722029
2022-05-06 09:00:00+00:00,76.65164986,57.978142,31.30221869,14.85973764,27.86902885,19.15867964,30.78389046,0,31.46833304,31.36180494,12,21.415,1448.046667,-1,13.3,57,369,31.46833304
2022-05-06 10:00:00+00:00,75.16550741,58.43638296,30.15042233,14.02517701,26.23345222,17.45284881,30.33290029,0,30.12667389,30.08306462,8,21.4625,1539.783333,-0.52,15.6,52,846.2,30.12667389
2022-05-06 11:00:00+00:00,74.78432507,57.76316951,29.0435054,12.34025941,24.07951903,5.674271941,30.00099601,0,29.25445872,29.29265266,9,21.5125,1671.173333,-0.406666667,16.5,48,966.8,29.25445872
2022-05-06 12:00:00+00:00,75.12643856,57.93076139,28.26090061,13.53182957,21.6777032,0,30.07485771,0,28.26337659,28.21408657,7,21.56,1414.54,-1.22,17.1,47,522.2,28.26337659
2022-05-06 13:00:00+00:00,73.78039907,57.87657206,27.87297233,20.81964967,21.21842024,0,29.89999314,0,27.71663592,27.75536282,6,21.42,1278.023333,-0.63,16.6,50,735.2,27.71663592
2022-05-06 14:00:00+00:00,75.99988744,58.06609601,28.1845189,11.84107511,18.68549488,0,30.1666692,0,28.13611907,28.15362715,4,21.225,1187.456667,-1.25,16.1,55,534.1,28.13611907
2022-05-06 15:00:00+00:00,75.03495943,57.93317526,28.54049835,16.8583642,19.57293364,0,29.97500643,0,28.35662249,28.42381531,4,21.485,1429.943333,0.22,16.3,53,404.1,28.35662249
2022-05-06 16:00:00+00:00,74.1425547,58.04195404,28.80210363,14.58056735,20.48213827,0,29.95028938,0,28.88995193,28.94258629,3,21.995,1690.456667,0.06,15.3,51,264.3,28.88995193
2022-05-06 17:00:00+00:00,74.86410656,57.9406768,30.19488644,14.29239182,25.62393311,9.640916447,30.32423705,0,29.96256384,30.1089567,3,22.3475,1755.213333,0.11,15,45,157.6,29.96256384
2022-05-06 18:00:00+00:00,75.96590873,57.97600146,32.1548672,16.96948047,28.45540931,15.77878668,30.97438443,0,31.90145913,31.97771839,4,22.2225,1754.103333,-0.22,13.6,51,45.2,31.90145913
2022-05-06 19:00:00+00:00,76.00832906,57.92513559,33.1731141,22.76335848,30.36157376,17.6290398,31.47365008,0,33.36591957,33.43286712,3,22.165,1741.023333,-1,11.5,59,-1.7,33.36591957
2022-05-06 20:00:00+00:00,76.03317579,58.12513741,34.84721648,24.89721776,31.97375043,16.20331085,31.78284821,0,34.63953118,34.68313504,5,22.1225,1739.623333,-1,9.9,68,-2.5,34.63953118
2022-05-06 21:00:00+00:00,76.07497831,58.11623438,35.39119244,18.80839292,32.65864233,12.04247434,31.95001741,0,35.53068707,35.54723907,6,22.085,1732.15,-1,9.3,72,-2.6,35.53068707
2022-05-06 22:00:00+00:00,76.56021983,58.09653686,36.52115561,22.08382897,33.30412319,14.45152938,32.2610628,0,36.35053796,36.36299592,5,22.085,1725.48,-1,8.7,75,-2.7,36.35053796
